nacional,NA,NA,NA,all,todos,all,todos,2018-04-19,1220
nacional,NA,NA,NA,all,todos,all,todos,2018-04-20,1087
nacional,NA,NA,NA,all,todos,all,todos,2018-04-21,1033
nacional,NA,NA,NA,all,todos,all,todos,2018-04-22,1049
nacional,NA,NA,NA,all,todos,all,todos,2018-04-23,1023
nacional,NA,NA,NA,all,todos,all,todos,2018-04-24,1039
nacional,NA,NA,NA,all,todos,all,todos,2018-04-25,1107
nacional,NA,NA,NA,all,todos,all,todos,2018-04-26,1065
nacional,NA,NA,NA,all,todos,all,todos,2018-04-27,1135
nacional,NA,NA,NA,all,todos,all,todos,2018-04-28,1036
nacional,NA,NA,NA,all,todos,all,todos,2018-04-29,933
nacional,NA,NA,NA,all,todos,all,todos,2018-04-30,943
nacional,NA,NA,NA,all,todos,all,todos,2018-05-01,1010
nacional,NA,NA,NA,all,todos,all,todos,2018-05-02,940
nacional,NA,NA,NA,all,todos,all,todos,2018-05-03,1049
nacional,NA,NA,NA,all,todos,all,todos,2018-05-04,989
nacional,NA,NA,NA,all,todos,all,todos,2018-05-05,1035
nacional,NA,NA,NA,all,todos,all,todos,2018-05-06,997
nacional,NA,NA,NA,all,todos,all,todos,2018-05-07,1055
nacional,NA,NA,NA,all,todos,all,todos,2018-05-08,1115
nacional,NA,NA,NA,all,todos,all,todos,2018-05-09,1007
nacional,NA,NA,NA,all,todos,all,todos,2018-05-10,1077
nacional,NA,NA,NA,all,todos,all,todos,2018-05-11,1043
nacional,NA,NA,NA,all,todos,all,todos,2018-05-12,1014
nacional,NA,NA,NA,all,todos,all,todos,2018-05-13,934
nacional,NA,NA,NA,all,todos,all,todos,2018-05-14,1003
nacional,NA,NA,NA,all,todos,all,todos,2018-05-15,1000
nacional,NA,NA,NA,all,todos,all,todos,2018-05-16,1033
nacional,NA,NA,NA,all,todos,all,todos,2018-05-17,1046
nacional,NA,NA,NA,all,todos,all,todos,2018-05-18,1048
nacional,NA,NA,NA,all,todos,all,todos,2018-05-19,1042
nacional,NA,NA,NA,all,todos,all,todos,2018-05-20,968
nacional,NA,NA,NA,all,todos,all,todos,2018-05-21,989
nacional,NA,NA,NA,all,todos,all,todos,2018-05-22,999
nacional,NA,NA,NA,all,todos,all,todos,2018-05-23,1070
nacional,NA,NA,NA,all,todos,all,todos,2018-05-24,1079
nacional,NA,NA,NA,all,todos,all,todos,2018-05-25,1044
nacional,NA,NA,NA,all,todos,all,todos,2018-05-26,1020
nacional,NA,NA,NA,all,todos,all,todos,2018-05-27,932
nacional,NA,NA,NA,all,todos,all,todos,2018-05-28,1011
nacional,NA,NA,NA,all,todos,all,todos,2018-05-29,995
nacional,NA,NA,NA,all,todos,all,todos,2018-05-30,1012
nacional,NA,NA,NA,all,todos,all,todos,2018-05-31,991
nacional,NA,NA,NA,all,todos,all,todos,2018-06-01,1060
nacional,NA,NA,NA,all,todos,all,todos,2018-06-02,939
nacional,NA,NA,NA,all,todos,all,todos,2018-06-03,943
nacional,NA,NA,NA,all,todos,all,todos,2018-06-04,899
nacional,NA,NA,NA,all,todos,all,todos,2018-06-05,1030
nacional,NA,NA,NA,all,todos,all,todos,2018-06-06,953
nacional,NA,NA,NA,all,todos,all,todos,2018-06-07,987
nacional,NA,NA,NA,all,todos,all,todos,2018-06-08,975
nacional,NA,NA,NA,all,todos,all,todos,2018-06-09,1036
nacional,NA,NA,NA,all,todos,all,todos,2018-06-10,892
nacional,NA,NA,NA,all,todos,all,todos,2018-06-11,969
nacional,NA,NA,NA,all,todos,all,todos,2018-06-12,944
nacional,NA,NA,NA,all,todos,all,todos,2018-06-13,1006
nacional,NA,NA,NA,all,todos,all,todos,2018-06-14,975
nacional,NA,NA,NA,all,todos,all,todos,2018-06-15,1054
nacional,NA,NA,NA,all,todos,all,todos,2018-06-16,965
nacional,NA,NA,NA,all,todos,all,todos,2018-06-17,916
nacional,NA,NA,NA,all,todos,all,todos,2018-06-18,999
nacional,NA,NA,NA,all,todos,all,todos,2018-06-19,1036
nacional,NA,NA,NA,all,todos,all,todos,2018-06-20,1026
nacional,NA,NA,NA,all,todos,all,todos,2018-06-21,1104
nacional,NA,NA,NA,all,todos,all,todos,2018-06-22,1042
nacional,NA,NA,NA,all,todos,all,todos,2018-06-23,1038
nacional,NA,NA,NA,all,todos,all,todos,2018-06-24,1047
nacional,NA,NA,NA,all,todos,all,todos,2018-06-25,1040
nacional,NA,NA,NA,all,todos,all,todos,2018-06-26,1080
nacional,NA,NA,NA,all,todos,all,todos,2018-06-27,1059
nacional,NA,NA,NA,all,todos,all,todos,2018-06-28,1053
nacional,NA,NA,NA,all,todos,all,todos,2018-06-29,1088
nacional,NA,NA,NA,all,todos,all,todos,2018-06-30,987
nacional,NA,NA,NA,all,todos,all,todos,2018-07-01,958
nacional,NA,NA,NA,all,todos,all,todos,2018-07-02,963
nacional,NA,NA,NA,all,todos,all,todos,2018-07-03,1009
nacional,NA,NA,NA,all,todos,all,todos,2018-07-04,971
nacional,NA,NA,NA,all,todos,all,todos,2018-07-05,1015
nacional,NA,NA,NA,all,todos,all,todos,2018-07-06,1028
nacional,NA,NA,NA,all,todos,all,todos,2018-07-07,953
nacional,NA,NA,NA,all,todos,all,todos,2018-07-08,1013
nacional,NA,NA,NA,all,todos,all,todos,2018-07-09,964
nacional,NA,NA,NA,all,todos,all,todos,2018-07-10,1082
nacional,NA,NA,NA,all,todos,all,todos,2018-07-11,1033
nacional,NA,NA,NA,all,todos,all,todos,2018-07-12,1017
nacional,NA,NA,NA,all,todos,all,todos,2018-07-13,1047
nacional,NA,NA,NA,all,todos,all,todos,2018-07-14,970
nacional,NA,NA,NA,all,todos,all,todos,2018-07-15,912
nacional,NA,NA,NA,all,todos,all,todos,2018-07-16,946
nacional,NA,NA,NA,all,todos,all,todos,2018-07-17,1026
nacional,NA,NA,NA,all,todos,all,todos,2018-07-18,976
nacional,NA,NA,NA,all,todos,all,todos,2018-07-19,992
nacional,NA,NA,NA,all,todos,all,todos,2018-07-20,986
nacional,NA,NA,NA,all,todos,all,todos,2018-07-21,960
nacional,NA,NA,NA,all,todos,all,todos,2018-07-22,870
nacional,NA,NA,NA,all,todos,all,todos,2018-07-23,873
nacional,NA,NA,NA,all,todos,all,todos,2018-07-24,1000
nacional,NA,NA,NA,all,todos,all,todos,2018-07-25,952
nacional,NA,NA,NA,all,todos,all,todos,2018-07-26,1004
nacional,NA,NA,NA,all,todos,all,todos,2018-07-27,1041
nacional,NA,NA,NA,all,todos,all,todos,2018-07-28,938
nacional,NA,NA,NA,all,todos,all,todos,2018-07-29,902
nacional,NA,NA,NA,all,todos,all,todos,2018-07-30,898
nacional,NA,NA,NA,all,todos,all,todos,2018-07-31,955
nacional,NA,NA,NA,all,todos,all,todos,2018-08-01,1010
nacional,NA,NA,NA,all,todos,all,todos,2018-08-02,1071
nacional,NA,NA,NA,all,todos,all,todos,2018-08-03,1077
nacional,NA,NA,NA,all,todos,all,todos,2018-08-04,1125
nacional,NA,NA,NA,all,todos,all,todos,2018-08-05,1137
nacional,NA,NA,NA,all,todos,all,todos,2018-08-06,1159
nacional,NA,NA,NA,all,todos,all,todos,2018-08-07,1169
nacional,NA,NA,NA,all,todos,all,todos,2018-08-08,1075
nacional,NA,NA,NA,all,todos,all,todos,2018-08-09,1035
nacional,NA,NA,NA,all,todos,all,todos,2018-08-10,1090
nacional,NA,NA,NA,all,todos,all,todos,2018-08-11,1013
nacional,NA,NA,NA,all,todos,all,todos,2018-08-12,1009
nacional,NA,NA,NA,all,todos,all,todos,2018-08-13,977
nacional,NA,NA,NA,all,todos,all,todos,2018-08-14,1012
nacional,NA,NA,NA,all,todos,all,todos,2018-08-15,989
nacional,NA,NA,NA,all,todos,all,todos,2018-08-16,1004
nacional,NA,NA,NA,all,todos,all,todos,2018-08-17,1009
nacional,NA,NA,NA,all,todos,all,todos,2018-08-18,910
nacional,NA,NA,NA,all,todos,all,todos,2018-08-19,926
nacional,NA,NA,NA,all,todos,all,todos,2018-08-20,867
nacional,NA,NA,NA,all,todos,all,todos,2018-08-21,1035
nacional,NA,NA,NA,all,todos,all,todos,2018-08-22,968
nacional,NA,NA,NA,all,todos,all,todos,2018-08-23,1008
nacional,NA,NA,NA,all,todos,all,todos,2018-08-24,1023
nacional,NA,NA,NA,all,todos,all,todos,2018-08-25,906
nacional,NA,NA,NA,all,todos,all,todos,2018-08-26,802
nacional,NA,NA,NA,all,todos,all,todos,2018-08-27,923
nacional,NA,NA,NA,all,todos,all,todos,2018-08-28,902
nacional,NA,NA,NA,all,todos,all,todos,2018-08-29,917
nacional,NA,NA,NA,all,todos,all,todos,2018-08-30,852
nacional,NA,NA,NA,all,todos,all,todos,2018-08-31,953
nacional,NA,NA,NA,all,todos,all,todos,2018-09-01,956
nacional,NA,NA,NA,all,todos,all,todos,2018-09-02,868
nacional,NA,NA,NA,all,todos,all,todos,2018-09-03,941
nacional,NA,NA,NA,all,todos,all,todos,2018-09-04,993
nacional,NA,NA,NA,all,todos,all,todos,2018-09-05,958
nacional,NA,NA,NA,all,todos,all,todos,2018-09-06,922
nacional,NA,NA,NA,all,todos,all,todos,2018-09-07,951
nacional,NA,NA,NA,all,todos,all,todos,2018-09-08,940
nacional,NA,NA,NA,all,todos,all,todos,2018-09-09,861
nacional,NA,NA,NA,all,todos,all,todos,2018-09-10,878
nacional,NA,NA,NA,all,todos,all,todos,2018-09-11,901
nacional,NA,NA,NA,all,todos,all,todos,2018-09-12,997
nacional,NA,NA,NA,all,todos,all,todos,2018-09-13,938
nacional,NA,NA,NA,all,todos,all,todos,2018-09-14,956
nacional,NA,NA,NA,all,todos,all,todos,2018-09-15,967
nacional,NA,NA,NA,all,todos,all,todos,2018-09-16,863
nacional,NA,NA,NA,all,todos,all,todos,2018-09-17,958
nacional,NA,NA,NA,all,todos,all,todos,2018-09-18,1007
nacional,NA,NA,NA,all,todos,all,todos,2018-09-19,988
nacional,NA,NA,NA,all,todos,all,todos,2018-09-20,1011
nacional,NA,NA,NA,all,todos,all,todos,2018-09-21,1021
nacional,NA,NA,NA,all,todos,all,todos,2018-09-22,924
nacional,NA,NA,NA,all,todos,all,todos,2018-09-23,853
nacional,NA,NA,NA,all,todos,all,todos,2018-09-24,936
nacional,NA,NA,NA,all,todos,all,todos,2018-09-25,970
nacional,NA,NA,NA,all,todos,all,todos,2018-09-26,1041
nacional,NA,NA,NA,all,todos,all,todos,2018-09-27,981
nacional,NA,NA,NA,all,todos,all,todos,2018-09-28,1001
nacional,NA,NA,NA,all,todos,all,todos,2018-09-29,975
nacional,NA,NA,NA,all,todos,all,todos,2018-09-30,909
nacional,NA,NA,NA,all,todos,all,todos,2018-10-01,960
nacional,NA,NA,NA,all,todos,all,todos,2018-10-02,982
nacional,NA,NA,NA,all,todos,all,todos,2018-10-03,1025
nacional,NA,NA,NA,all,todos,all,todos,2018-10-04,998
nacional,NA,NA,NA,all,todos,all,todos,2018-10-05,997
nacional,NA,NA,NA,all,todos,all,todos,2018-10-06,1001
nacional,NA,NA,NA,all,todos,all,todos,2018-10-07,929
nacional,NA,NA,NA,all,todos,all,todos,2018-10-08,906
nacional,NA,NA,NA,all,todos,all,todos,2018-10-09,1019
nacional,NA,NA,NA,all,todos,all,todos,2018-10-10,1073
nacional,NA,NA,NA,all,todos,all,todos,2018-10-11,1008
nacional,NA,NA,NA,all,todos,all,todos,2018-10-12,1071
nacional,NA,NA,NA,all,todos,all,todos,2018-10-13,1025
nacional,NA,NA,NA,all,todos,all,todos,2018-10-14,963
nacional,NA,NA,NA,all,todos,all,todos,2018-10-15,940
nacional,NA,NA,NA,all,todos,all,todos,2018-10-16,998
nacional,NA,NA,NA,all,todos,all,todos,2018-10-17,1049
nacional,NA,NA,NA,all,todos,all,todos,2018-10-18,1038
nacional,NA,NA,NA,all,todos,all,todos,2018-10-19,1016
nacional,NA,NA,NA,all,todos,all,todos,2018-10-20,990
nacional,NA,NA,NA,all,todos,all,todos,2018-10-21,956
nacional,NA,NA,NA,all,todos,all,todos,2018-10-22,921
nacional,NA,NA,NA,all,todos,all,todos,2018-10-23,1028
nacional,NA,NA,NA,all,todos,all,todos,2018-10-24,957
nacional,NA,NA,NA,all,todos,all,todos,2018-10-25,975
nacional,NA,NA,NA,all,todos,all,todos,2018-10-26,1007
nacional,NA,NA,NA,all,todos,all,todos,2018-10-27,1033
nacional,NA,NA,NA,all,todos,all,todos,2018-10-28,1050
nacional,NA,NA,NA,all,todos,all,todos,2018-10-29,1022
nacional,NA,NA,NA,all,todos,all,todos,2018-10-30,1021
nacional,NA,NA,NA,all,todos,all,todos,2018-10-31,1097
nacional,NA,NA,NA,all,todos,all,todos,2018-11-01,1061
nacional,NA,NA,NA,all,todos,all,todos,2018-11-02,1064
nacional,NA,NA,NA,all,todos,all,todos,2018-11-03,1132
nacional,NA,NA,NA,all,todos,all,todos,2018-11-04,1057
nacional,NA,NA,NA,all,todos,all,todos,2018-11-05,1005
nacional,NA,NA,NA,all,todos,all,todos,2018-11-06,1095
nacional,NA,NA,NA,all,todos,all,todos,2018-11-07,1113
nacional,NA,NA,NA,all,todos,all,todos,2018-11-08,1069
nacional,NA,NA,NA,all,todos,all,todos,2018-11-09,1146
nacional,NA,NA,NA,all,todos,all,todos,2018-11-10,1091
nacional,NA,NA,NA,all,todos,all,todos,2018-11-11,1117
nacional,NA,NA,NA,all,todos,all,todos,2018-11-12,1088
nacional,NA,NA,NA,all,todos,all,todos,2018-11-13,1128
nacional,NA,NA,NA,all,todos,all,todos,2018-11-14,1040
nacional,NA,NA,NA,all,todos,all,todos,2018-11-15,1088
nacional,NA,NA,NA,all,todos,all,todos,2018-11-16,1145
nacional,NA,NA,NA,all,todos,all,todos,2018-11-17,1111
nacional,NA,NA,NA,all,todos,all,todos,2018-11-18,988
nacional,NA,NA,NA,all,todos,all,todos,2018-11-19,1040
nacional,NA,NA,NA,all,todos,all,todos,2018-11-20,1104
nacional,NA,NA,NA,all,todos,all,todos,2018-11-21,1074
nacional,NA,NA,NA,all,todos,all,todos,2018-11-22,1096
nacional,NA,NA,NA,all,todos,all,todos,2018-11-23,1077
nacional,NA,NA,NA,all,todos,all,todos,2018-11-24,1089
nacional,NA,NA,NA,all,todos,all,todos,2018-11-25,1022
nacional,NA,NA,NA,all,todos,all,todos,2018-11-26,1066
nacional,NA,NA,NA,all,todos,all,todos,2018-11-27,1063
nacional,NA,NA,NA,all,todos,all,todos,2018-11-28,1069
nacional,NA,NA,NA,all,todos,all,todos,2018-11-29,1133
nacional,NA,NA,NA,all,todos,all,todos,2018-11-30,1102
nacional,NA,NA,NA,all,todos,all,todos,2018-12-01,1105
nacional,NA,NA,NA,all,todos,all,todos,2018-12-02,1043
nacional,NA,NA,NA,all,todos,all,todos,2018-12-03,1075
nacional,NA,NA,NA,all,todos,all,todos,2018-12-04,1104
nacional,NA,NA,NA,all,todos,all,todos,2018-12-05,1218
nacional,NA,NA,NA,all,todos,all,todos,2018-12-06,1084
nacional,NA,NA,NA,all,todos,all,todos,2018-12-07,1055
nacional,NA,NA,NA,all,todos,all,todos,2018-12-08,1092
nacional,NA,NA,NA,all,todos,all,todos,2018-12-09,971
nacional,NA,NA,NA,all,todos,all,todos,2018-12-10,1117
nacional,NA,NA,NA,all,todos,all,todos,2018-12-11,1058
nacional,NA,NA,NA,all,todos,all,todos,2018-12-12,1214
nacional,NA,NA,NA,all,todos,all,todos,2018-12-13,1168
nacional,NA,NA,NA,all,todos,all,todos,2018-12-14,1160
nacional,NA,NA,NA,all,todos,all,todos,2018-12-15,1108
nacional,NA,NA,NA,all,todos,all,todos,2018-12-16,1044
nacional,NA,NA,NA,all,todos,all,todos,2018-12-17,1066
nacional,NA,NA,NA,all,todos,all,todos,2018-12-18,1110
nacional,NA,NA,NA,all,todos,all,todos,2018-12-19,1125
nacional,NA,NA,NA,all,todos,all,todos,2018-12-20,1152
nacional,NA,NA,NA,all,todos,all,todos,2018-12-21,1093
nacional,NA,NA,NA,all,todos,all,todos,2018-12-22,1131
nacional,NA,NA,NA,all,todos,all,todos,2018-12-23,1075
nacional,NA,NA,NA,all,todos,all,todos,2018-12-24,1037
nacional,NA,NA,NA,all,todos,all,todos,2018-12-25,1039
nacional,NA,NA,NA,all,todos,all,todos,2018-12-26,1124
nacional,NA,NA,NA,all,todos,all,todos,2018-12-27,1179
nacional,NA,NA,NA,all,todos,all,todos,2018-12-28,1218
nacional,NA,NA,NA,all,todos,all,todos,2018-12-29,1159
nacional,NA,NA,NA,all,todos,all,todos,2018-12-30,1072
nacional,NA,NA,NA,all,todos,all,todos,2018-12-31,1012
nacional,NA,NA,NA,all,todos,all,todos,2019-01-01,1166
nacional,NA,NA,NA,all,todos,all,todos,2019-01-02,1233
nacional,NA,NA,NA,all,todos,all,todos,2019-01-03,1270
nacional,NA,NA,NA,all,todos,all,todos,2019-01-04,1308
nacional,NA,NA,NA,all,todos,all,todos,2019-01-05,1305
nacional,NA,NA,NA,all,todos,all,todos,2019-01-06,1225
nacional,NA,NA,NA,all,todos,all,todos,2019-01-07,1291
nacional,NA,NA,NA,all,todos,all,todos,2019-01-08,1322
nacional,NA,NA,NA,all,todos,all,todos,2019-01-09,1450
nacional,NA,NA,NA,all,todos,all,todos,2019-01-10,1372
nacional,NA,NA,NA,all,todos,all,todos,2019-01-11,1316
nacional,NA,NA,NA,all,todos,all,todos,2019-01-12,1391
nacional,NA,NA,NA,all,todos,all,todos,2019-01-13,1343
nacional,NA,NA,NA,all,todos,all,todos,2019-01-14,1362
nacional,NA,NA,NA,all,todos,all,todos,2019-01-15,1429
nacional,NA,NA,NA,all,todos,all,todos,2019-01-16,1517
nacional,NA,NA,NA,all,todos,all,todos,2019-01-17,1376
nacional,NA,NA,NA,all,todos,all,todos,2019-01-18,1449
nacional,NA,NA,NA,all,todos,all,todos,2019-01-19,1484
nacional,NA,NA,NA,all,todos,all,todos,2019-01-20,1327
nacional,NA,NA,NA,all,todos,all,todos,2019-01-21,1357
nacional,NA,NA,NA,all,todos,all,todos,2019-01-22,1331
nacional,NA,NA,NA,all,todos,all,todos,2019-01-23,1375
nacional,NA,NA,NA,all,todos,all,todos,2019-01-24,1387
nacional,NA,NA,NA,all,todos,all,todos,2019-01-25,1385
nacional,NA,NA,NA,all,todos,all,todos,2019-01-26,1386
nacional,NA,NA,NA,all,todos,all,todos,2019-01-27,1371
nacional,NA,NA,NA,all,todos,all,todos,2019-01-28,1330
nacional,NA,NA,NA,all,todos,all,todos,2019-01-29,1364
nacional,NA,NA,NA,all,todos,all,todos,2019-01-30,1320
nacional,NA,NA,NA,all,todos,all,todos,2019-01-31,1491
nacional,NA,NA,NA,all,todos,all,todos,2019-02-01,1471
nacional,NA,NA,NA,all,todos,all,todos,2019-02-02,1307
nacional,NA,NA,NA,all,todos,all,todos,2019-02-03,1224
nacional,NA,NA,NA,all,todos,all,todos,2019-02-04,1256
nacional,NA,NA,NA,all,todos,all,todos,2019-02-05,1323
nacional,NA,NA,NA,all,todos,all,todos,2019-02-06,1391
nacional,NA,NA,NA,all,todos,all,todos,2019-02-07,1302
nacional,NA,NA,NA,all,todos,all,todos,2019-02-08,1392
nacional,NA,NA,NA,all,todos,all,todos,2019-02-09,1321
nacional,NA,NA,NA,all,todos,all,todos,2019-02-10,1187
nacional,NA,NA,NA,all,todos,all,todos,2019-02-11,1261
nacional,NA,NA,NA,all,todos,all,todos,2019-02-12,1269
nacional,NA,NA,NA,all,todos,all,todos,2019-02-13,1349
nacional,NA,NA,NA,all,todos,all,todos,2019-02-14,1297
nacional,NA,NA,NA,all,todos,all,todos,2019-02-15,1278
nacional,NA,NA,NA,all,todos,all,todos,2019-02-16,1246
nacional,NA,NA,NA,all,todos,all,todos,2019-02-17,1187
nacional,NA,NA,NA,all,todos,all,todos,2019-02-18,1228
nacional,NA,NA,NA,all,todos,all,todos,2019-02-19,1338
nacional,NA,NA,NA,all,todos,all,todos,2019-02-20,1291
nacional,NA,NA,NA,all,todos,all,todos,2019-02-21,1233
nacional,NA,NA,NA,all,todos,all,todos,2019-02-22,1215
nacional,NA,NA,NA,all,todos,all,todos,2019-02-23,1233
nacional,NA,NA,NA,all,todos,all,todos,2019-02-24,1159
nacional,NA,NA,NA,all,todos,all,todos,2019-02-25,1111
nacional,NA,NA,NA,all,todos,all,todos,2019-02-26,1213
nacional,NA,NA,NA,all,todos,all,todos,2019-02-27,1279
nacional,NA,NA,NA,all,todos,all,todos,2019-02-28,1209
nacional,NA,NA,NA,all,todos,all,todos,2019-03-01,1283
nacional,NA,NA,NA,all,todos,all,todos,2019-03-02,1168
nacional,NA,NA,NA,all,todos,all,todos,2019-03-03,1218
nacional,NA,NA,NA,all,todos,all,todos,2019-03-04,1248
nacional,NA,NA,NA,all,todos,all,todos,2019-03-05,1229
nacional,NA,NA,NA,all,todos,all,todos,2019-03-06,1239
nacional,NA,NA,NA,all,todos,all,todos,2019-03-07,1182
nacional,NA,NA,NA,all,todos,all,todos,2019-03-08,1116
nacional,NA,NA,NA,all,todos,all,todos,2019-03-09,1118
nacional,NA,NA,NA,all,todos,all,todos,2019-03-10,1089
nacional,NA,NA,NA,all,todos,all,todos,2019-03-11,1139
nacional,NA,NA,NA,all,todos,all,todos,2019-03-12,1187
nacional,NA,NA,NA,all,todos,all,todos,2019-03-13,1112
nacional,NA,NA,NA,all,todos,all,todos,2019-03-14,1066
nacional,NA,NA,NA,all,todos,all,todos,2019-03-15,1122
nacional,NA,NA,NA,all,todos,all,todos,2019-03-16,1156
nacional,NA,NA,NA,all,todos,all,todos,2019-03-17,1015
nacional,NA,NA,NA,all,todos,all,todos,2019-03-18,1068
nacional,NA,NA,NA,all,todos,all,todos,2019-03-19,1131
nacional,NA,NA,NA,all,todos,all,todos,2019-03-20,1094
nacional,NA,NA,NA,all,todos,all,todos,2019-03-21,1137
nacional,NA,NA,NA,all,todos,all,todos,2019-03-22,1102
nacional,NA,NA,NA,all,todos,all,todos,2019-03-23,1029
nacional,NA,NA,NA,all,todos,all,todos,2019-03-24,1061
nacional,NA,NA,NA,all,todos,all,todos,2019-03-25,1057
nacional,NA,NA,NA,all,todos,all,todos,2019-03-26,1155
nacional,NA,NA,NA,all,todos,all,todos,2019-03-27,1098
nacional,NA,NA,NA,all,todos,all,todos,2019-03-28,1142
nacional,NA,NA,NA,all,todos,all,todos,2019-03-29,1110
nacional,NA,NA,NA,all,todos,all,todos,2019-03-30,1132
nacional,NA,NA,NA,all,todos,all,todos,2019-03-31,1046
nacional,NA,NA,NA,all,todos,all,todos,2019-04-01,1113
nacional,NA,NA,NA,all,todos,all,todos,2019-04-02,1080
nacional,NA,NA,NA,all,todos,all,todos,2019-04-03,1154
nacional,NA,NA,NA,all,todos,all,todos,2019-04-04,1097
nacional,NA,NA,NA,all,todos,all,todos,2019-04-05,1140
nacional,NA,NA,NA,all,todos,all,todos,2019-04-06,1165
nacional,NA,NA,NA,all,todos,all,todos,2019-04-07,1002
nacional,NA,NA,NA,all,todos,all,todos,2019-04-08,1083
nacional,NA,NA,NA,all,todos,all,todos,2019-04-09,1042
nacional,NA,NA,NA,all,todos,all,todos,2019-04-10,1144
nacional,NA,NA,NA,all,todos,all,todos,2019-04-11,1095
nacional,NA,NA,NA,all,todos,all,todos,2019-04-12,1124
nacional,NA,NA,NA,all,todos,all,todos,2019-04-13,1092
nacional,NA,NA,NA,all,todos,all,todos,2019-04-14,1052
nacional,NA,NA,NA,all,todos,all,todos,2019-04-15,1142
nacional,NA,NA,NA,all,todos,all,todos,2019-04-16,1114
nacional,NA,NA,NA,all,todos,all,todos,2019-04-17,1076
nacional,NA,NA,NA,all,todos,all,todos,2019-04-18,1112
nacional,NA,NA,NA,all,todos,all,todos,2019-04-19,993
nacional,NA,NA,NA,all,todos,all,todos,2019-04-20,982
nacional,NA,NA,NA,all,todos,all,todos,2019-04-21,989
nacional,NA,NA,NA,all,todos,all,todos,2019-04-22,1015
nacional,NA,NA,NA,all,todos,all,todos,2019-04-23,1017
nacional,NA,NA,NA,all,todos,all,todos,2019-04-24,1019
nacional,NA,NA,NA,all,todos,all,todos,2019-04-25,1081
nacional,NA,NA,NA,all,todos,all,todos,2019-04-26,1062
nacional,NA,NA,NA,all,todos,all,todos,2019-04-27,1100
nacional,NA,NA,NA,all,todos,all,todos,2019-04-28,1025
nacional,NA,NA,NA,all,todos,all,todos,2019-04-29,1059
nacional,NA,NA,NA,all,todos,all,todos,2019-04-30,1099
nacional,NA,NA,NA,all,todos,all,todos,2019-05-01,1062
nacional,NA,NA,NA,all,todos,all,todos,2019-05-02,1052
nacional,NA,NA,NA,all,todos,all,todos,2019-05-03,1069
nacional,NA,NA,NA,all,todos,all,todos,2019-05-04,1094
nacional,NA,NA,NA,all,todos,all,todos,2019-05-05,942
